,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0030297756195068358,0.000340818550753361,0.0020751953125,0.00022839056379540454,1e-09,{'var_smoothing': 1e-09},0.5313531353135313,0.5379537953795379,0.5662251655629139,0.5397350993377483,0.5662251655629139,0.548298472231329,0.014901146300533746,1
1,0.002786588668823242,7.108143559637252e-05,0.0017506599426269532,3.315901049922713e-05,1e-08,{'var_smoothing': 1e-08},0.5313531353135313,0.5379537953795379,0.5662251655629139,0.5397350993377483,0.5662251655629139,0.548298472231329,0.014901146300533746,1
2,0.002696371078491211,8.448803633663433e-05,0.001704835891723633,3.6835662755378974e-05,1e-07,{'var_smoothing': 1e-07},0.5313531353135313,0.5379537953795379,0.5662251655629139,0.5397350993377483,0.5662251655629139,0.548298472231329,0.014901146300533746,1
3,0.0026233673095703127,8.501085166193602e-06,0.0016991615295410157,2.6101510275797717e-05,1e-06,{'var_smoothing': 1e-06},0.5313531353135313,0.5379537953795379,0.5662251655629139,0.5397350993377483,0.5662251655629139,0.548298472231329,0.014901146300533746,1
