,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,1.247226095199585,0.10872674652228267,0.05799388885498047,0.00821456712185953,7,5,6,350,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 350}",0.48514851485148514,0.5247524752475248,0.45364238410596025,0.5397350993377483,0.48344370860927155,0.49734443643039805,0.03098389584287186,6
55,1.9401573657989502,0.4698238839892867,0.13599915504455568,0.10453838025380552,7,5,6,500,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 500}",0.4884488448844885,0.5016501650165016,0.48013245033112584,0.5264900662251656,0.46357615894039733,0.49205953707953587,0.02118507402924047,20
56,0.16454262733459474,0.009567155774457476,0.010099267959594727,0.0007274810060346422,7,5,10,50,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 50}",0.504950495049505,0.504950495049505,0.4470198675496689,0.5066225165562914,0.48013245033112584,0.48873516490721924,0.023065142288617176,43
57,0.8440948486328125,0.21188816928091805,0.04118547439575195,0.009576942465162839,7,5,10,200,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.504950495049505,0.5214521452145214,0.4768211920529801,0.5066225165562914,0.46688741721854304,0.4953467532183682,0.020268183980457054,11
58,1.398691463470459,0.16341866809581487,0.09923439025878907,0.02342722708709627,7,5,10,350,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 350}",0.49174917491749176,0.5214521452145214,0.45364238410596025,0.5231788079470199,0.48013245033112584,0.49403099250322385,0.026195918061536046,14
59,1.8849551677703857,0.49862045916429737,0.11304917335510253,0.0426434940788143,7,5,10,500,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 500}",0.49174917491749176,0.49174917491749176,0.44370860927152317,0.5298013245033113,0.5,0.49140165672196356,0.02765261038581072,23
60,0.13630938529968262,0.009563546611480041,0.009775018692016602,0.0014193856439379943,7,10,2,50,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50}",0.47854785478547857,0.48184818481848185,0.4370860927152318,0.5364238410596026,0.4867549668874172,0.4841321880532424,0.03159440608185446,82
61,0.5541009426116943,0.011154683141224017,0.03482208251953125,0.011706229930440796,7,10,2,200,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 200}",0.49174917491749176,0.5181518151815182,0.44370860927152317,0.5331125827814569,0.46357615894039733,0.49005966821847746,0.03315229565334047,36
62,0.9794458389282227,0.03169185067225287,0.047084379196166995,0.0025996948127259773,7,10,2,350,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 350}",0.4884488448844885,0.48514851485148514,0.46357615894039733,0.5231788079470199,0.48013245033112584,0.48809695539090336,0.01951541086430747,47
63,1.5317559242248535,0.11638554038858724,0.1024409294128418,0.04718132299710029,7,10,2,500,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 500}",0.48184818481848185,0.49834983498349833,0.4602649006622517,0.5264900662251656,0.48344370860927155,0.4900793390597338,0.021885275342641484,32
64,0.1464909076690674,0.008610711218380418,0.00966782569885254,0.0007852674340411994,7,10,6,50,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 50}",0.46534653465346537,0.49174917491749176,0.45695364238410596,0.5033112582781457,0.47019867549668876,0.4775118571459795,0.017276737003746663,132
65,0.5839678287506104,0.015940458934114294,0.03655848503112793,0.004402424698617371,7,10,6,200,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 200}",0.4752475247524752,0.49504950495049505,0.45695364238410596,0.5033112582781457,0.4768211920529801,0.4814766244836404,0.016265458510223495,112
66,1.0568397521972657,0.03309184244196221,0.05738496780395508,0.005897830410916537,7,10,6,350,"{'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 350}",0.49504950495049505,0.5148514851485149,0.45364238410596025,0.5033112582781457,0.47019867549668876,0.4874106615959609,0.022363938517221155,56
