,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0028557777404785156,0.00017190604522603105,0.0019541263580322267,0.0003109546255522871,1e-09,{'var_smoothing': 1e-09},0.504950495049505,0.5313531353135313,0.4900662251655629,0.543046357615894,0.5463576158940397,0.5231547658077066,0.02203410054897248,1
1,0.0026667118072509766,3.278580562770846e-05,0.001716756820678711,5.812478708544986e-05,1e-08,{'var_smoothing': 1e-08},0.504950495049505,0.5313531353135313,0.4900662251655629,0.543046357615894,0.5463576158940397,0.5231547658077066,0.02203410054897248,1
2,0.002840089797973633,0.0003661670199028043,0.0017453670501708985,9.390854770106928e-05,1e-07,{'var_smoothing': 1e-07},0.504950495049505,0.5313531353135313,0.4900662251655629,0.543046357615894,0.5463576158940397,0.5231547658077066,0.02203410054897248,1
3,0.0026844501495361327,4.371210729314851e-05,0.0017412185668945312,0.00010105274090731358,1e-06,{'var_smoothing': 1e-06},0.504950495049505,0.5313531353135313,0.4900662251655629,0.543046357615894,0.5463576158940397,0.5231547658077066,0.02203410054897248,1
