Open,High,Low,Close,Volume,sentiment,Price_change
455.759003,458.691986,455.459015,457.567993,28514000.0,0.1808491017964072,Decreased
457.585999,458.200012,452.945007,454.162994,59171500.0,0.2896981865284974,Decreased
454.009003,455.071991,453.605011,453.78299,64100300.0,0.0093608695652174,Increased
453.69101,455.997986,453.299011,454.618988,86850096.0,0.0260721951219512,Decreased
454.523987,454.632996,438.714996,438.714996,96027400.0,0.0537261658031088,Increased
437.792999,444.053986,437.389008,442.675995,81987904.0,0.0918470334412082,Increased
442.966003,443.778015,441.705994,443.187988,42762300.0,0.4220147058823529,Decreased
443.217987,443.427002,439.035004,439.322998,39657600.0,0.5050152212389382,Increased
439.347992,444.345001,438.822998,444.154999,50582500.0,0.3578297848244621,Increased
444.290985,447.100006,443.929993,445.980988,65783100.0,0.2661796721311474,Increased
446.062012,450.298004,446.062012,449.598999,65231000.0,0.3280637431480032,Increased
449.671997,453.644012,447.895996,453.384003,65203800.0,0.1578144351464434,Increased
453.520996,478.148987,453.520996,473.463989,164780992.0,0.3445669491525424,Increased
473.028992,533.473022,472.699005,530.039978,181199008.0,-0.185759862385321,Decreased
527.47699,553.960022,512.179016,526.232971,148736992.0,0.2376354838709677,Increased
528.471008,544.348999,522.963013,533.864014,87958704.0,0.0576662139219015,Decreased
534.190979,546.617981,520.661987,531.385986,138450000.0,0.1555663551401869,Increased
531.106995,543.080017,525.635986,536.919983,86061800.0,0.340476282051282,Increased
536.515015,540.35199,533.078003,537.971985,60378200.0,0.1020735849056603,Increased
537.682007,574.638,536.919983,569.19397,122020000.0,0.2847073170731707,Increased
569.705017,590.132019,564.237976,572.72699,94925296.0,0.1968641638225255,Increased
573.307983,582.807983,569.177979,574.97699,68874096.0,0.3006373737373737,Increased
574.60199,586.469971,574.60199,585.536987,72138896.0,0.1347581151832461,Decreased
585.445007,590.258972,567.513977,576.596985,107770000.0,0.0406162857142857,Increased
577.166992,582.838989,573.130005,581.64502,80265800.0,0.0390612334801762,Decreased
582.203003,582.203003,570.950989,574.630005,71301000.0,-0.1195929032258064,Increased
575.836975,579.127014,573.325012,577.469971,66991900.0,0.023055238095238,Increased
578.674011,607.116028,578.674011,606.72699,82357000.0,0.1491597402597402,Increased
609.684021,684.843994,607.039001,672.783997,277084992.0,0.0288921857304643,Increased
671.653992,716.004028,664.487,704.375977,243295008.0,0.1737996884735202,Decreased
704.504028,704.504028,662.804016,685.559021,186694000.0,0.4111487962962962,Increased
685.684998,696.302979,672.560974,694.468994,99223800.0,0.0536195691202872,Increased
696.52301,773.721985,696.52301,766.307983,271633984.0,0.1490647239263803,Decreased
768.487,775.356018,716.55603,748.908997,363320992.0,-0.0990213275299238,Increased
748.755981,777.98999,733.929016,756.22699,252718000.0,-0.2250740943555181,Increased
756.687988,766.620972,745.627991,763.781006,136184992.0,0.1855700216450216,Decreased
763.927002,764.083984,732.72699,737.226013,174511008.0,0.0816942779291553,Decreased
735.882996,735.882996,639.070007,666.651978,309944000.0,0.3101660409556314,Decreased
665.914978,678.669983,587.482971,596.116028,266392992.0,0.1224372549019608,Increased
597.442993,629.327026,558.138977,623.97699,253462000.0,0.0738331408775981,Increased
625.575012,681.72699,625.271973,665.299011,224316992.0,0.2685462304409673,Decreased
665.281006,691.731018,646.559021,665.122986,126656000.0,0.2312600950118764,Decreased
665.93103,665.97998,616.934021,629.367004,109225000.0,0.2737180555555556,Increased
629.348999,655.275024,620.523987,655.275024,122134000.0,0.2857597368421053,Decreased
658.10199,659.247986,637.77301,647.000977,138384992.0,0.0331695274831244,Decreased
644.122009,644.682007,628.283997,639.890015,142456000.0,0.1314792665726375,Increased
640.591003,675.403015,636.607971,673.336975,138980000.0,0.0115678041543026,Increased
672.515015,686.153992,669.593994,676.296021,134431008.0,0.2017362068965517,Increased
676.734009,703.702026,676.398987,703.702026,112354000.0,0.2574508333333333,Decreased
704.968018,704.968018,649.008972,658.664001,129512000.0,0.3608854117647058,Increased
658.804016,683.661987,650.507996,683.661987,92008400.0,0.2511890322580646,Decreased
683.208984,683.491028,665.065979,670.627014,130476000.0,0.2481058375634517,Increased
670.41803,681.89801,670.41803,677.330994,134960992.0,0.0372101983002832,Decreased
678.090027,682.432007,611.833984,640.562012,258091008.0,0.1165635106382978,Increased
640.687988,666.70697,636.46698,666.52301,141970000.0,0.2517347150259067,Decreased
666.383972,666.383972,633.398987,650.960022,180536000.0,0.4616043887147335,Decreased
650.598999,652.294006,641.263977,649.359985,102532000.0,0.1872833517089305,Decreased
